frame_id,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,posture,action
10368,9,682,382,968,567,side lying,normal
10369,1,648,22,1029,203,standing,normal
10369,2,932,276,1164,415,prone lying,normal
10369,3,938,386,1141,560,side lying,normal
10369,4,916,513,1108,626,side lying,normal
10369,6,739,546,997,657,side lying,normal
10369,7,1,528,290,687,side lying,normal
10369,8,1114,310,1197,540,prone lying,normal
10369,9,682,382,968,567,side lying,normal
10370,1,647,22,1029,203,standing,normal
10370,2,932,276,1164,415,prone lying,normal
10370,3,938,386,1141,560,side lying,normal
10370,4,916,513,1108,626,side lying,normal
10370,6,739,546,997,657,side lying,normal
10370,7,2,529,289,687,side lying,normal
10370,8,1114,310,1197,540,prone lying,normal
10370,9,682,382,968,567,side lying,normal
10371,1,648,22,1030,203,standing,normal
10371,2,932,276,1164,415,prone lying,normal
10371,3,938,386,1141,560,side lying,normal
10371,4,916,513,1108,626,side lying,normal
10371,6,739,546,997,657,side lying,normal
10371,7,2,529,289,687,side lying,normal
10371,8,1114,310,1197,540,prone lying,normal
10371,9,682,382,968,567,side lying,normal
10372,1,647,22,1031,205,standing,normal
10372,2,932,276,1164,415,prone lying,normal
10372,3,938,386,1141,560,side lying,normal
10372,4,916,513,1108,626,side lying,normal
10372,6,739,546,997,657,side lying,normal
10372,7,2,529,289,687,side lying,normal
10372,8,1114,310,1197,540,prone lying,normal
10372,9,682,382,968,567,side lying,normal
10373,1,648,22,1031,205,standing,normal
10373,2,932,276,1164,415,prone lying,normal
10373,3,938,386,1141,560,side lying,normal
10373,4,916,513,1108,626,side lying,normal
10373,6,739,546,997,657,side lying,normal
10373,7,1,529,290,687,side lying,normal
10373,8,1114,310,1197,540,prone lying,normal
10373,9,683,382,968,567,side lying,normal
10374,1,648,22,1032,205,standing,normal
10374,2,932,276,1164,415,prone lying,normal
10374,3,938,386,1141,560,side lying,normal
10374,4,916,513,1108,625,side lying,normal
10374,6,739,546,997,657,side lying,normal
10374,7,1,529,290,687,side lying,normal
10374,8,1114,310,1197,540,prone lying,normal
10374,9,682,382,968,567,side lying,normal
10375,1,647,21,1033,205,standing,normal
10375,2,932,276,1164,415,prone lying,normal
10375,3,938,386,1141,559,side lying,normal
10375,4,916,513,1108,626,side lying,normal
10375,6,739,546,997,657,side lying,normal
10375,7,2,529,289,687,side lying,normal
10375,8,1114,310,1197,540,prone lying,normal
10375,9,683,382,968,567,side lying,normal
10376,1,647,20,1035,205,standing,normal
10376,2,932,276,1164,415,prone lying,normal
10376,3,938,386,1141,559,side lying,normal
10376,4,916,513,1108,625,side lying,normal
10376,6,739,546,997,657,side lying,normal
10376,7,2,528,289,687,side lying,normal
10376,8,1114,310,1197,540,prone lying,normal
10376,9,683,382,968,567,side lying,normal
10377,1,647,19,1037,206,standing,normal
10377,2,932,276,1164,415,prone lying,normal
10377,3,938,386,1141,558,side lying,normal
10377,4,915,513,1108,626,side lying,normal
10377,6,739,546,997,657,side lying,normal
10377,7,2,528,289,686,side lying,normal
10377,8,1114,310,1197,540,prone lying,normal
10377,9,683,382,968,567,side lying,normal
10378,1,646,18,1038,207,standing,normal
10378,2,931,275,1165,415,prone lying,normal
10378,3,938,386,1141,559,side lying,normal
10378,4,915,513,1108,626,side lying,normal
10378,6,739,546,997,657,side lying,normal
10378,7,1,528,290,687,side lying,normal
10378,8,1114,310,1197,540,prone lying,normal
10378,9,683,382,968,567,side lying,normal
10379,1,645,17,1040,208,standing,normal
10379,2,931,275,1165,415,prone lying,normal
10379,3,938,386,1141,559,side lying,normal
10379,4,915,513,1108,626,side lying,normal
10379,6,739,546,997,657,side lying,normal
10379,7,1,528,290,687,side lying,normal
10379,8,1114,310,1197,540,prone lying,normal
10379,9,683,382,968,567,side lying,normal
10380,1,646,16,1041,209,standing,normal
10380,2,931,275,1165,415,prone lying,normal
10380,3,937,386,1142,559,side lying,normal
10380,4,915,513,1108,626,side lying,normal
10380,6,739,546,997,657,side lying,normal
10380,7,1,528,290,687,side lying,normal
10380,8,1114,310,1197,540,prone lying,normal
10380,9,683,382,969,567,side lying,normal
10381,1,646,16,1041,210,standing,normal
10381,2,931,274,1165,415,prone lying,normal
10381,3,937,385,1142,559,side lying,normal
10381,4,914,513,1108,626,side lying,normal
10381,6,739,546,997,657,side lying,normal
10381,7,1,528,290,687,side lying,normal
10381,8,1114,310,1197,540,prone lying,normal
10381,9,683,382,969,567,side lying,normal
10382,1,645,16,1041,211,standing,normal
10382,2,931,274,1165,415,prone lying,normal
10382,3,937,385,1142,560,side lying,normal
10382,4,914,513,1108,626,side lying,normal
10382,6,739,546,997,657,side lying,normal
10382,7,1,528,289,688,side lying,normal
10382,8,1114,310,1197,540,prone lying,normal
10382,9,683,382,969,567,side lying,normal
10383,1,645,15,1040,212,standing,normal
10383,2,931,274,1165,415,prone lying,normal
10383,3,937,385,1142,560,side lying,normal
10383,4,914,512,1108,625,side lying,normal
10383,6,739,546,997,657,side lying,normal
10383,7,1,529,289,688,side lying,normal
10383,8,1114,310,1197,540,prone lying,normal
10383,9,683,382,969,567,side lying,normal
10384,1,645,15,1040,213,standing,normal
10384,2,931,274,1165,415,prone lying,normal
10384,3,937,384,1142,560,side lying,normal
10384,4,913,512,1108,626,side lying,normal
10384,6,739,546,997,657,side lying,normal
10384,7,2,529,289,688,side lying,normal
10384,8,1114,310,1197,540,prone lying,normal
10384,9,683,382,968,567,side lying,normal
10385,1,644,15,1042,216,standing,normal
10385,2,931,274,1165,415,prone lying,normal
10385,3,937,384,1142,560,side lying,normal
10385,4,913,512,1109,626,side lying,normal
10385,6,739,546,997,657,side lying,normal
10385,7,2,529,289,688,side lying,normal
10385,8,1114,310,1197,540,prone lying,normal
10385,9,683,382,969,568,side lying,normal
10386,1,643,15,1043,218,standing,normal
10386,2,931,274,1165,415,prone lying,normal
10386,3,937,384,1142,560,side lying,normal
10386,4,913,511,1109,626,side lying,normal
10386,6,739,546,997,657,side lying,normal
10386,7,2,530,289,688,side lying,normal
10386,8,1114,310,1198,540,prone lying,normal
10386,9,683,382,969,568,side lying,normal
10387,1,641,14,1045,221,standing,normal
10387,2,931,274,1165,415,prone lying,normal
10387,3,937,384,1142,560,side lying,normal
10387,4,913,511,1109,626,side lying,normal
10387,6,739,546,997,657,side lying,normal
10387,7,2,530,289,687,side lying,normal
10387,8,1114,310,1198,540,prone lying,normal
10387,9,683,382,969,569,side lying,normal
10388,1,641,15,1045,225,standing,normal
10388,2,931,274,1165,415,prone lying,normal
10388,3,937,384,1142,560,side lying,normal
10388,4,913,511,1108,626,side lying,normal
10388,6,739,546,997,657,side lying,normal
10388,7,3,530,288,687,side lying,normal
10388,8,1114,310,1198,540,prone lying,normal
10388,9,683,382,968,568,side lying,normal
10389,1,640,15,1044,227,standing,normal
10389,2,931,274,1165,415,prone lying,normal
10389,3,937,384,1142,560,side lying,normal
10389,4,913,511,1108,626,side lying,normal
10389,6,739,546,997,657,side lying,normal
10389,7,3,530,288,687,side lying,normal
10389,8,1114,310,1198,540,prone lying,normal
10389,9,683,382,968,568,side lying,normal
10390,1,639,17,1042,230,standing,normal
10390,2,930,273,1165,415,prone lying,normal
10390,3,937,384,1142,560,side lying,normal
10390,4,913,511,1108,626,side lying,normal
10390,6,739,546,997,657,side lying,normal
10390,7,2,530,289,686,side lying,normal
10390,8,1114,310,1198,540,prone lying,normal
10390,9,683,382,968,568,side lying,normal
10391,1,640,18,1038,231,standing,normal
10391,2,930,273,1165,415,prone lying,normal
10391,3,937,384,1142,560,side lying,normal
10391,4,913,511,1108,626,side lying,normal
10391,6,739,546,997,657,side lying,normal
10391,7,3,530,289,686,side lying,normal
10391,8,1114,310,1198,540,prone lying,normal
10391,9,683,382,968,568,side lying,normal
10392,1,640,19,1035,233,standing,normal
10392,2,930,273,1165,415,prone lying,normal
10392,3,937,384,1142,560,side lying,normal
10392,4,913,511,1109,626,side lying,normal
10392,6,739,546,997,657,side lying,normal
10392,7,3,530,289,686,side lying,normal
10392,8,1115,310,1198,541,prone lying,normal
10392,9,683,382,968,568,side lying,normal
10393,1,640,20,1035,237,standing,normal
10393,2,930,273,1165,415,prone lying,normal
10393,3,937,384,1142,560,side lying,normal
10393,4,913,511,1109,626,side lying,normal
10393,6,739,546,997,657,side lying,normal
10393,7,2,530,290,687,side lying,normal
10393,8,1115,310,1199,541,prone lying,normal
10393,9,683,382,968,569,side lying,normal
10394,1,640,22,1033,240,standing,normal
10394,2,930,272,1165,415,prone lying,normal
10394,3,937,384,1142,560,side lying,normal
10394,4,913,511,1109,626,side lying,normal
10394,6,740,546,997,657,side lying,normal
10394,7,2,530,290,687,side lying,normal
10394,8,1115,310,1199,542,prone lying,normal
10394,9,683,382,968,569,side lying,normal
10395,1,639,23,1033,244,standing,normal
10395,2,929,272,1166,415,prone lying,normal
10395,3,937,384,1142,560,side lying,normal
10395,4,913,511,1108,626,side lying,normal
10395,6,739,545,998,657,side lying,normal
10395,7,2,530,290,687,side lying,normal
10395,8,1116,310,1199,542,prone lying,normal
10395,9,682,382,968,569,side lying,normal
10396,1,638,25,1033,250,standing,normal
10396,2,929,271,1166,415,prone lying,normal
10396,3,937,384,1142,560,side lying,normal
10396,4,913,511,1108,626,side lying,normal
10396,6,739,545,998,657,side lying,normal
10396,7,2,530,290,688,side lying,normal
10396,8,1116,310,1198,542,prone lying,normal
10396,9,682,382,968,569,side lying,normal
10397,1,638,26,1032,253,standing,normal
10397,2,929,271,1166,415,prone lying,normal
10397,3,937,384,1142,560,side lying,normal
10397,4,913,511,1108,626,side lying,normal
10397,6,739,544,998,657,side lying,normal
10397,7,3,530,290,688,side lying,normal
10397,8,1116,310,1198,542,prone lying,normal
10397,9,682,382,968,569,side lying,normal
10398,1,639,28,1030,256,standing,normal
10398,2,930,272,1165,415,prone lying,normal
10398,3,937,384,1142,560,side lying,normal
10398,4,913,511,1109,626,side lying,normal
10398,6,739,544,998,657,side lying,normal
10398,7,3,530,291,688,side lying,normal
10398,8,1116,310,1198,542,prone lying,normal
10398,9,682,382,968,569,side lying,normal
10399,1,637,29,1029,260,standing,normal
10399,2,930,273,1165,415,prone lying,normal
10399,3,937,384,1142,560,side lying,normal
10399,4,913,511,1109,626,side lying,normal
10399,6,739,544,998,657,side lying,normal
10399,7,3,530,291,688,side lying,normal
10399,8,1116,310,1198,542,prone lying,normal
10399,9,682,382,968,569,side lying,normal
10400,1,637,29,1026,263,standing,normal
10400,2,931,274,1164,415,prone lying,normal
10400,3,937,384,1142,560,side lying,normal
10400,4,913,511,1108,626,side lying,normal
10400,6,739,544,998,657,side lying,normal
10400,7,3,530,291,688,side lying,normal
10400,8,1116,310,1198,542,prone lying,normal
10400,9,682,382,968,569,side lying,normal
10401,1,637,30,1025,265,standing,normal
10401,2,932,274,1163,414,prone lying,normal
10401,3,937,384,1142,560,side lying,normal
10401,4,913,511,1109,626,side lying,normal
10401,6,738,544,999,658,side lying,normal
10401,7,3,530,291,688,side lying,normal
10401,8,1115,310,1198,543,prone lying,normal
10401,9,682,381,969,569,side lying,normal
10402,1,639,30,1027,267,standing,normal
10402,2,933,275,1163,414,prone lying,normal
10402,3,937,384,1142,560,side lying,normal
10402,4,914,511,1109,625,side lying,normal
10402,6,737,544,999,658,side lying,normal
10402,7,3,530,291,688,side lying,normal
10402,8,1115,310,1198,543,prone lying,normal
10402,9,682,381,969,569,side lying,normal
10403,1,642,30,1028,268,standing,normal
10403,2,933,275,1163,413,prone lying,normal
10403,3,937,384,1142,560,side lying,normal
10403,4,914,511,1109,626,side lying,normal
10403,6,738,543,999,658,side lying,normal
10403,7,3,530,291,688,side lying,normal
10403,8,1115,310,1198,544,prone lying,normal
10403,9,683,380,968,568,side lying,normal
10404,1,646,30,1028,268,standing,normal
10404,2,932,274,1164,413,prone lying,normal
10404,3,937,384,1142,560,side lying,normal
10404,4,914,511,1109,625,side lying,normal
10404,6,738,543,999,659,side lying,normal
10404,7,3,530,291,688,side lying,normal
10404,8,1115,310,1198,544,prone lying,normal
10404,9,683,380,968,568,side lying,normal
10405,1,650,31,1030,268,standing,normal
10405,2,932,274,1164,413,prone lying,normal
10405,3,937,384,1142,560,side lying,normal
10405,4,914,511,1109,626,side lying,normal
10405,6,738,543,999,659,side lying,normal
10405,7,3,530,291,688,side lying,normal
10405,8,1115,310,1198,544,prone lying,normal
10405,9,683,380,968,568,side lying,normal
10406,1,654,31,1033,269,standing,normal
10406,2,932,274,1164,413,prone lying,normal
10406,3,937,384,1142,560,side lying,normal
10406,4,914,511,1109,626,side lying,normal
10406,6,738,543,999,659,side lying,normal
10406,7,3,530,291,688,side lying,normal
10406,8,1115,310,1198,544,prone lying,normal
10406,9,683,380,968,567,side lying,normal
10407,1,657,31,1038,270,standing,normal
10407,2,932,274,1165,414,prone lying,normal
10407,3,937,384,1142,560,side lying,normal
10407,4,914,511,1109,626,side lying,normal
10407,6,739,544,998,659,side lying,normal
10407,7,3,530,291,688,side lying,normal
10407,8,1115,310,1198,544,prone lying,normal
10407,9,683,380,969,567,side lying,normal
10408,1,660,31,1043,272,standing,normal
10408,2,932,274,1165,414,prone lying,normal
10408,3,937,384,1142,560,side lying,normal
10408,4,914,511,1109,626,side lying,normal
10408,6,739,544,998,659,side lying,normal
10408,7,3,530,291,688,side lying,normal
10408,8,1115,310,1198,544,prone lying,normal
10408,9,683,380,969,567,side lying,normal
10409,1,661,31,1048,276,standing,normal
10409,2,932,274,1165,414,prone lying,normal
10409,3,937,384,1142,560,side lying,normal
10409,4,915,511,1108,625,side lying,normal
10409,6,739,544,998,659,side lying,normal
10409,7,3,530,291,688,side lying,normal
10409,8,1115,310,1198,544,prone lying,normal
10409,9,683,380,969,567,side lying,normal
10410,1,661,31,1050,278,standing,normal
10410,2,932,274,1164,415,prone lying,normal
10410,3,938,384,1142,560,side lying,normal
10410,4,915,511,1109,625,side lying,normal
10410,6,739,544,998,659,side lying,normal
10410,7,3,530,291,688,side lying,normal
10410,8,1115,310,1198,544,prone lying,normal
10410,9,684,380,969,567,side lying,normal
10411,1,661,31,1053,281,standing,normal
10411,2,932,274,1164,415,prone lying,normal
10411,3,938,385,1141,560,side lying,normal
10411,4,915,511,1109,625,side lying,normal
10411,6,739,545,998,659,side lying,normal
10411,7,4,531,291,688,side lying,normal
10411,8,1115,310,1198,544,prone lying,normal
10411,9,683,380,969,567,side lying,normal
10412,1,661,31,1054,284,standing,normal
10412,2,933,275,1164,414,prone lying,normal
10412,3,938,385,1141,560,side lying,normal
10412,4,915,512,1109,625,side lying,normal
10412,6,739,545,998,659,side lying,normal
10412,7,4,531,291,688,side lying,normal
10412,8,1115,310,1198,544,prone lying,normal
10412,9,683,380,969,567,side lying,normal
10413,1,664,30,1058,287,standing,normal
10413,2,934,275,1163,414,prone lying,normal
10413,3,938,385,1141,560,side lying,normal
10413,4,916,512,1108,625,side lying,normal
10413,6,739,545,998,659,side lying,normal
10413,7,4,531,291,688,side lying,normal
10413,8,1115,310,1198,544,prone lying,normal
10413,9,683,380,969,567,side lying,normal
10414,1,670,30,1060,289,standing,normal
10414,2,934,276,1163,414,prone lying,normal
10414,3,938,385,1141,560,side lying,normal
10414,4,915,512,1108,626,side lying,normal
10414,6,739,545,998,659,side lying,normal
10414,7,3,531,291,688,side lying,normal
10414,8,1115,310,1197,544,prone lying,normal
10414,9,683,380,969,567,side lying,normal
10415,1,679,31,1062,290,standing,normal
10415,2,934,276,1163,413,prone lying,normal
10415,3,937,385,1142,560,side lying,normal
10415,4,915,513,1108,626,side lying,normal
10415,6,739,545,998,659,side lying,normal
10415,7,3,531,291,688,side lying,normal
10415,8,1115,310,1197,544,prone lying,normal
10415,9,683,380,969,567,side lying,normal
10416,1,685,31,1063,291,standing,normal
10416,2,934,276,1163,413,prone lying,normal
10416,3,937,385,1142,560,side lying,normal
10416,4,915,513,1108,626,side lying,normal
10416,6,739,544,998,659,side lying,normal
10416,7,3,531,291,688,side lying,normal
10416,8,1115,310,1197,544,prone lying,normal
10416,9,684,381,968,567,side lying,normal
10417,1,689,32,1062,292,standing,normal
10417,2,933,276,1164,413,prone lying,normal
10417,3,937,385,1142,560,side lying,normal
10417,4,915,513,1108,626,side lying,normal
10417,6,739,544,998,659,side lying,normal
10417,7,4,531,290,687,side lying,normal
10417,8,1115,311,1197,544,prone lying,normal
10417,9,684,381,968,567,side lying,normal
10418,1,693,33,1059,292,standing,normal
10418,2,933,275,1164,413,prone lying,normal
10418,3,937,384,1142,560,side lying,normal
10418,4,914,513,1108,626,side lying,normal
10418,6,739,544,998,659,side lying,normal
10418,7,3,531,290,687,side lying,normal
10418,8,1115,311,1197,544,prone lying,normal
10418,9,684,381,968,567,side lying,normal
10419,1,698,33,1057,291,standing,normal
10419,2,933,275,1164,413,prone lying,normal
10419,3,937,384,1142,560,side lying,normal
10419,4,914,513,1108,626,side lying,normal
10419,6,739,544,998,659,side lying,normal
10419,7,4,531,290,687,side lying,normal
10419,8,1115,311,1197,544,prone lying,normal
10419,9,684,382,968,567,side lying,normal
10420,1,703,34,1055,288,standing,normal
10420,2,933,275,1165,413,prone lying,normal
10420,3,937,384,1142,560,side lying,normal
10420,4,915,513,1107,626,side lying,normal
10420,6,739,544,998,659,side lying,normal
10420,7,3,531,290,687,side lying,normal
10420,8,1115,311,1197,544,prone lying,normal
10420,9,684,382,968,567,side lying,normal
10421,1,707,34,1054,286,standing,normal
10421,2,932,274,1165,413,prone lying,normal
10421,3,937,384,1142,560,side lying,normal
10421,4,917,513,1108,625,side lying,normal
10421,6,739,545,998,659,side lying,normal
10421,7,2,531,291,687,side lying,normal
10421,8,1115,311,1197,544,prone lying,normal
10421,9,683,381,969,567,side lying,normal
10422,1,710,34,1053,285,standing,normal
10422,2,931,273,1166,413,prone lying,normal
10422,3,937,384,1142,560,side lying,normal
10422,4,917,514,1108,625,side lying,normal
10422,6,740,545,998,659,side lying,normal
10422,7,2,530,291,687,side lying,normal
10422,8,1115,311,1198,544,prone lying,normal
10422,9,683,381,969,567,side lying,normal
10423,1,712,34,1052,283,standing,normal
10423,2,931,272,1166,413,prone lying,normal
10423,3,937,384,1142,560,side lying,normal
10423,4,918,514,1108,625,side lying,normal
10423,6,740,545,998,659,side lying,normal
10423,7,3,531,291,687,side lying,normal
10423,8,1115,311,1198,544,prone lying,normal
10423,9,684,381,968,567,side lying,normal
10424,1,713,34,1051,281,standing,normal
10424,2,931,272,1166,413,prone lying,normal
10424,3,937,384,1142,560,side lying,normal
10424,4,916,514,1108,625,side lying,normal
10424,6,740,545,998,659,side lying,normal
10424,7,1,530,292,688,side lying,normal
10424,8,1115,311,1198,544,prone lying,normal
10424,9,684,381,968,567,side lying,normal
10425,1,716,34,1052,281,standing,normal
10425,2,931,271,1166,413,prone lying,normal
10425,3,937,384,1142,560,side lying,normal
10425,4,915,514,1108,625,side lying,normal
10425,6,740,545,998,659,side lying,normal
10425,7,1,530,292,688,side lying,normal
10425,8,1115,311,1198,544,prone lying,normal
10425,9,684,381,968,567,side lying,normal
10426,1,717,34,1053,281,standing,normal
10426,2,931,271,1166,413,prone lying,normal
10426,3,937,384,1142,560,side lying,normal
10426,4,915,514,1108,625,side lying,normal
10426,6,740,545,997,659,side lying,normal
10426,7,1,530,292,689,side lying,normal
10426,8,1115,311,1198,544,prone lying,normal
10426,9,684,382,968,567,side lying,normal
10427,1,718,34,1054,280,standing,normal
10427,2,931,272,1166,413,prone lying,normal
10427,3,937,384,1142,560,side lying,normal
10427,4,914,514,1108,625,side lying,normal
10427,6,740,545,997,659,side lying,normal
10427,7,1,529,292,689,side lying,normal
10427,8,1115,311,1198,544,prone lying,normal
10427,9,684,382,968,567,side lying,normal
10428,1,717,33,1054,281,standing,normal
10428,2,931,272,1166,413,prone lying,normal
10428,3,937,384,1142,560,side lying,normal
10428,4,914,514,1108,626,side lying,normal
10428,6,740,545,997,659,side lying,normal
10428,7,1,529,292,689,side lying,normal
10428,8,1115,311,1198,544,prone lying,normal
10428,9,684,382,968,567,side lying,normal
10429,1,716,33,1055,284,standing,normal
10429,2,931,271,1166,413,prone lying,normal
10429,3,937,384,1142,560,side lying,normal
10429,4,914,514,1108,626,side lying,normal
10429,6,740,545,997,659,side lying,normal
10429,7,1,529,292,689,side lying,normal
10429,8,1115,311,1198,544,prone lying,normal
10429,9,684,382,968,567,side lying,normal
10430,1,716,33,1055,285,standing,normal
10430,2,931,271,1166,413,prone lying,normal
10430,3,937,384,1142,560,side lying,normal
10430,4,914,514,1108,626,side lying,normal
10430,6,740,545,997,659,side lying,normal
10430,7,1,529,292,689,side lying,normal
10430,8,1114,311,1197,544,prone lying,normal
10430,9,684,382,968,567,side lying,normal
10431,1,716,34,1054,285,standing,normal
10431,2,931,271,1166,413,prone lying,normal
10431,3,937,384,1142,560,side lying,normal
10431,4,914,514,1108,626,side lying,normal
10431,6,740,545,997,659,side lying,normal
10431,7,2,529,292,689,side lying,normal
10431,8,1114,311,1196,544,prone lying,normal
10431,9,684,382,968,567,side lying,normal
10432,1,717,34,1055,286,standing,normal
10432,2,932,271,1165,413,prone lying,normal
10432,3,937,384,1142,560,side lying,normal
10432,4,914,514,1108,626,side lying,normal
10432,6,740,545,997,659,side lying,normal
10432,7,2,529,292,689,side lying,normal
10432,8,1115,311,1197,544,prone lying,normal
10432,9,684,382,968,567,side lying,normal
10433,1,720,35,1056,286,standing,normal
10433,2,932,271,1165,413,prone lying,normal
10433,3,937,384,1142,560,side lying,normal
10433,4,914,514,1108,626,side lying,normal
10433,6,740,545,997,659,side lying,normal
10433,7,2,529,292,689,side lying,normal
10433,8,1115,311,1198,544,prone lying,normal
10433,9,684,382,968,567,side lying,normal
10434,1,723,34,1057,284,standing,normal
10434,2,931,271,1166,414,prone lying,normal
10434,3,937,384,1142,560,side lying,normal
10434,4,914,514,1108,626,side lying,normal
10434,6,740,545,997,659,side lying,normal
10434,7,2,529,292,689,side lying,normal
10434,8,1115,311,1198,544,prone lying,normal
10434,9,684,382,968,567,side lying,normal
10435,1,726,34,1057,281,standing,normal
10435,2,931,271,1166,414,prone lying,normal
10435,3,937,384,1142,560,side lying,normal
10435,4,914,514,1108,626,side lying,normal
10435,6,740,545,997,659,side lying,normal
10435,7,2,529,292,689,side lying,normal
10435,8,1115,311,1198,544,prone lying,normal
10435,9,684,382,968,567,side lying,normal
10436,1,729,33,1057,279,standing,normal
10436,2,931,271,1166,414,prone lying,normal
10436,3,937,384,1142,560,side lying,normal
10436,4,914,514,1108,626,side lying,normal
10436,6,740,545,997,659,side lying,normal
10436,7,2,529,292,689,side lying,normal
10436,8,1115,311,1198,544,prone lying,normal
10436,9,684,382,968,567,side lying,normal
10437,1,731,33,1055,275,standing,normal
10437,2,931,271,1165,415,prone lying,normal
10437,3,937,384,1142,560,side lying,normal
10437,4,914,514,1108,626,side lying,normal
10437,6,740,545,997,659,side lying,normal
10437,7,2,529,292,689,side lying,normal
10437,8,1115,311,1198,544,prone lying,normal
10437,9,684,382,968,567,side lying,normal
10438,1,731,33,1054,274,standing,normal
10438,2,931,271,1165,415,prone lying,normal
10438,3,937,384,1142,560,side lying,normal
10438,4,914,514,1108,626,side lying,normal
10438,6,740,545,997,659,side lying,normal
10438,7,3,529,291,688,side lying,normal
10438,8,1115,311,1198,544,prone lying,normal
10438,9,684,382,968,567,side lying,normal
10439,1,731,32,1052,272,standing,normal
10439,2,931,271,1165,415,prone lying,normal
10439,3,937,384,1142,560,side lying,normal
10439,4,914,514,1108,626,side lying,normal
10439,6,740,545,997,659,side lying,normal
10439,7,3,529,291,688,side lying,normal
10439,8,1115,311,1198,544,prone lying,normal
10439,9,684,382,968,567,side lying,normal
10440,1,730,32,1051,270,standing,normal
10440,2,932,272,1165,415,prone lying,normal
10440,3,937,384,1142,560,side lying,normal
10440,4,914,514,1108,626,side lying,normal
10440,6,740,545,997,659,side lying,normal
10440,7,3,529,291,688,side lying,normal
10440,8,1114,311,1197,544,prone lying,normal
10440,9,684,382,968,567,side lying,normal
10441,1,728,31,1051,271,standing,normal
10441,2,932,272,1165,415,prone lying,normal
10441,3,937,384,1142,560,side lying,normal
10441,4,914,514,1108,626,side lying,normal
10441,6,740,545,997,659,side lying,normal
10441,7,3,529,291,687,side lying,normal
10441,8,1114,311,1197,544,prone lying,normal
10441,9,684,382,968,567,side lying,normal
10442,1,731,31,1051,268,standing,normal
10442,2,933,273,1164,415,prone lying,normal
10442,3,938,385,1141,560,side lying,normal
10442,4,913,513,1109,626,side lying,normal
10442,6,740,545,997,659,side lying,normal
10442,7,3,529,291,687,side lying,normal
10442,8,1114,311,1197,544,prone lying,normal
10442,9,684,382,968,567,side lying,normal
10443,1,730,31,1051,267,standing,normal
10443,2,933,273,1164,415,prone lying,normal
10443,3,938,385,1141,560,side lying,normal
10443,4,913,513,1109,626,side lying,normal
10443,6,740,545,997,659,side lying,normal
10443,7,3,529,291,687,side lying,normal
10443,8,1114,311,1197,544,prone lying,normal
10443,9,684,382,968,567,side lying,normal
10444,1,730,30,1050,267,standing,normal
10444,2,932,273,1164,415,prone lying,normal
10444,3,938,386,1141,560,side lying,normal
10444,4,913,513,1109,626,side lying,normal
10444,6,740,545,997,659,side lying,normal
10444,7,3,529,292,687,side lying,normal
10444,8,1115,310,1198,544,prone lying,normal
10444,9,684,382,968,567,side lying,normal
10445,1,728,30,1050,267,standing,normal
10445,2,932,273,1164,415,prone lying,normal
10445,3,938,386,1141,560,side lying,normal
10445,4,913,512,1109,626,side lying,normal
10445,6,740,545,997,659,side lying,normal
10445,7,3,529,292,687,side lying,normal
10445,8,1115,310,1198,544,prone lying,normal
10445,9,684,382,968,567,side lying,normal
10446,1,727,29,1051,268,standing,normal
10446,2,933,273,1164,415,prone lying,normal
10446,3,938,386,1141,560,side lying,normal
10446,4,913,512,1109,626,side lying,normal
10446,6,740,545,997,659,side lying,normal
10446,7,4,530,291,687,side lying,normal
10446,8,1114,310,1197,544,prone lying,normal
10446,9,684,382,968,567,side lying,normal
10447,1,726,29,1053,270,standing,normal
10447,2,933,273,1164,415,prone lying,normal
10447,3,938,386,1141,560,side lying,normal
10447,4,913,512,1109,626,side lying,normal
10447,6,740,545,997,659,side lying,normal
10447,7,3,530,292,687,side lying,normal
10447,8,1115,310,1198,544,prone lying,normal
10447,9,684,382,968,567,side lying,normal
10448,1,723,28,1056,274,standing,normal
10448,2,933,274,1164,415,prone lying,normal
10448,3,938,386,1141,560,side lying,normal
10448,4,913,512,1109,626,side lying,normal
10448,6,740,545,997,659,side lying,normal
10448,7,3,530,292,687,side lying,normal
10448,8,1114,310,1197,544,prone lying,normal
10448,9,684,382,968,567,side lying,normal
10449,1,720,28,1057,278,standing,normal
10449,2,932,273,1165,415,prone lying,normal
10449,3,938,386,1141,560,side lying,normal
10449,4,913,512,1109,626,side lying,normal
10449,6,740,545,997,659,side lying,normal
10449,7,3,530,292,687,side lying,normal
10449,8,1114,310,1197,544,prone lying,normal
10449,9,684,382,968,567,side lying,normal
10450,1,718,28,1056,280,standing,normal
10450,2,932,273,1165,415,prone lying,normal
10450,3,937,385,1142,560,side lying,normal
10450,4,916,513,1109,625,side lying,normal
10450,6,740,545,997,659,side lying,normal
10450,7,3,530,292,687,side lying,normal
10450,8,1114,310,1198,544,prone lying,normal
10450,9,684,382,968,567,side lying,normal
10451,1,718,28,1056,281,standing,normal
10451,2,933,273,1164,414,prone lying,normal
10451,3,937,385,1142,560,side lying,normal
10451,4,917,513,1109,625,side lying,normal
10451,6,740,545,997,659,side lying,normal
10451,7,3,530,292,687,side lying,normal
10451,8,1115,310,1198,544,prone lying,normal
10451,9,684,382,968,567,side lying,normal
10452,1,718,28,1054,280,standing,normal
10452,2,933,273,1164,414,prone lying,normal
10452,3,938,385,1141,560,side lying,normal
